sample_no,doc_id,line_png,gt_file,token_index,osmanlica,gt_line
377,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-006.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-006.gt.txt,11,اعطا,ایلهمك اوزره كندیسنه بر سنه و داها زیاده مدت امتیاز اعطا اولنهبیلوب اولنهمیهجغنی اولجه اكلامق ایستهمش و مذكور امتیاز براتی پروسیهده كندینه اقچهسز ویریلمش ایسه ده
378,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-010.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-010.gt.txt,6,محاط,مكارمعاده هیدیویلرینه منوط بولونمش اولدیغی محاط علم علی نظارت پناهیلری بیورولدقده اول بابده و هر حالده امر و فرمان و لطف و احسان حضرت منع لهالامركدر
379,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-012.png,675e3a55-9125-4502-8f60-b8a5ab6af227-012.gt.txt,22,اختلاس,صورت عسرت كوستریر ایسه ما ملكندن اولمقداری فروخت اولنهرق بعد التحصیل بر دخی خدمات میریهده استخدام اولنمامق اوزره طرد قلنه و اختلاس
380,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-009.png,423004fa-5205-47a8-9713-37953b6b22b8-009.gt.txt,33,ایلری,بیان اولونمش و مذكور مذكره لدالمتعه خلاصه مالالی مذكور اوچ نوع تلغرافدن بر نوعی اوردو ایله متحرك اولوب باش قوماندان ایله فرقه قوماندانلقلرینك مخابراتنه مخصوص اولدیغی كبی نوع دیكری میدان محاربه ایله ایلری
381,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-011.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-011.gt.txt,3,پدری,اولوب فقط پدری متوفای مومی‌الیه
382,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-012.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-012.gt.txt,2,ویریلمسی,سالیهسندن ویریلمسی اویهمهیجغندن اول باول مخلول وقوعنده مناسب مقدار ماعاش ویریلمك اوزره كیفیتك
383,88dc077b-d603-4af0-b3c1-0a6203f74ab2,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.png,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.gt.txt,10,بیورلمق,لازمهدن اولمغله اولوجهله اجرای اقتضالری خصوصنه همم بهیهلری دركار بیورلمق بابنده اراده افندمكدر ١٦ ل سنه ٢٦٤
384,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-007.png,675e3a55-9125-4502-8f60-b8a5ab6af227-007.gt.txt,17,تقریب,ایدن اولور ایسه فرضا برینك مال و املاكنه تسلطی وقوعنده منع و دفع اولنوب شاید بر تقریب ایله ضبط ایتمش بولنور ایسه مضبوط اولان مال و املاك
385,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-012.png,423004fa-5205-47a8-9713-37953b6b22b8-012.gt.txt,7,اولوناجغی,قسمنده داخل اولمسیله بعدما طلبهیه تدریس اولوناجغی بدیهی اولوب مع مافه بو مثللو تطبیقات فنیهده حصول ممارسه و اقتدار استخدامه موقوف اولدیغندن پاریسده مكتب صنایع شاكردانندن اولوب ماكینه تحصیلنه
386,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-005.png,675e3a55-9125-4502-8f60-b8a5ab6af227-005.gt.txt,15,دیكر,طرفلرندن كمسنهنك مال و املاكنه وضع ید اولنمیه و بیوك و كوچك بر كمسنه دیكر بریسنك مال و املاكنه بغیر حق تعرض و تسلط و مداخله ایتمك ویاخود
387,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-004.png,54ec03e8-858e-4976-9e36-f4a1945e5130-004.gt.txt,8,حیواناته,مقاطعهسی قرالرینه تسلیط برله رعایا فقراسنك مزروعاتلرك حیواناته اكلی و پای-مال و بونك امثالی انواع
388,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-026.png,675e3a55-9125-4502-8f60-b8a5ab6af227-026.gt.txt,7,ثابت,مجلسنده دعواسی كوریلوب با لمحاكمه جنحهسی ثابت اولور ایسه حقنده بر موجب قانون معامله جذاییه اجرا اولنه
389,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-007.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-007.gt.txt,1,عمومیه,عمومیه ناظری دولتلو پاشا حضرتلری
390,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.gt.txt,17,جالبه,موضوع بحث اولان مدعای اخلاص و اختصاصه بر دلیل جدید كوسترلمشدر و بو كره اولجانب حقایق جالبه عودتنده بك دخی
391,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-007.png,423004fa-5205-47a8-9713-37953b6b22b8-007.gt.txt,3,مذكور,مالالرینه نظرا مذكور تلغرافك اوچ قسم اولارق ایجاد اولوندیغی اكلاشیلدیغندن بونك لدالحاجه دولت عالیهجه دخی قوللانیلمق اوزره اعمالی ضمننده اوراق مورودهنك مكتب حربیه شاهانه مجلس معاریفنجه بالتدقیق انواع ثلاثه
392,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-003.png,54ec03e8-858e-4976-9e36-f4a1945e5130-003.gt.txt,10,وجه,باغیلری اوچ یوز نفر مقدار عشیرت مزبور اشكیاسیله بر وجه مالكانه عهده چاكریده اولان طرسوس
393,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.gt.txt,12,سریر,معدل نهار نصفت مكمل بهار شفقت ماه منیر سپهر بختیاری شاه سریر سروری و كامكاری متوسد جایكاه كیانی مستند چار بالش جهانبانی
394,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-018.png,675e3a55-9125-4502-8f60-b8a5ab6af227-018.gt.txt,19,تحقق,اولنان امتعه  و اشیا و الات و ادواتدن برینی عدم دقت و اهتمامدن ناشی تلف و ضایع ایتدیكی تحقق ایدر ایسه  اول اشیانك بهاسی جزا كندوسنه  تضمین
395,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.gt.txt,20,چار,معدل نهار نصفت مكمل بهار شفقت ماه منیر سپهر بختیاری شاه سریر سروری و كامكاری متوسد جایكاه كیانی مستند چار بالش جهانبانی
396,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-003.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-003.gt.txt,5,شریفی,متوفای مومیالیهن  مرجان جامع شریفی وقفی حاصلاتندن سالیه مخصص اولان یكرمی بش بیك غروشدن شعریه ایكی یوز
397,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-007.png,675e3a55-9125-4502-8f60-b8a5ab6af227-007.gt.txt,27,املاك,ایدن اولور ایسه فرضا برینك مال و املاكنه تسلطی وقوعنده منع و دفع اولنوب شاید بر تقریب ایله ضبط ایتمش بولنور ایسه مضبوط اولان مال و املاك
398,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-016.png,423004fa-5205-47a8-9713-37953b6b22b8-016.gt.txt,14,اولمایاجغنك,صورتده فرانسه و اوستوریه دولتلری تلغراف بولوكلرینه بالادخال تلغراف اصولنك اوكرتیلمسی قابل اولوب اولمایاجغنك بیلینمسی لاظیمدن اولدیغندن بعده ایجابی افاده اولونمق اوزره بو صورتله كوندریلهجك
399,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-001.png,675e3a55-9125-4502-8f60-b8a5ab6af227-001.gt.txt,14,اوچدن,تعذیر اولنهجقلری مثللو كذالك صورت شرعیهسنه تطبیقا بو مقولهلرك ینه درجه جنحهسنه كوره اوچدن یتمش طقوز عدده قدر دكنك ضربیله دخی تعذیرلری
400,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-004.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-004.gt.txt,8,بوكا,اللی غروشونك كندیه اعطاسی املنده بولوندیغی و بوكا دعیر مجلس محاسبهدن كچنده بر مضبطه تنظیم اولونمش ایسه ده هنوز
401,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-010.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-010.gt.txt,21,كلوب,اساس اتحاد ایچون وسیله تحریسندن خالی اولمدیغم حالده عمزاده قاانیلری سعادت نصاب فخامت انتساب ایفای فریضه حج ایچون بو طرفلره كلوب
402,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-007.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-007.gt.txt,8,هم,برر برهان نورافشانز وجود صنیعه، هم وحدته، هم قدرته شاهدلرز بز۔
403,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-013.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-013.gt.txt,5,عالمییز,داهیه خلقت، برر نور عالمییز بز۔ بویله یوز بیك دیل ایله یوز بیك برهان كوستریرز، ایشیتدیریرز انسان
404,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-026.png,675e3a55-9125-4502-8f60-b8a5ab6af227-026.gt.txt,1,مجلسنده,مجلسنده دعواسی كوریلوب با لمحاكمه جنحهسی ثابت اولور ایسه حقنده بر موجب قانون معامله جذاییه اجرا اولنه
405,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-014.png,423004fa-5205-47a8-9713-37953b6b22b8-014.gt.txt,26,اشنا,اولاجغی افادهسندن عبارت بولونمش اولمقدن ناشی كیفیت دار شورای عسكریهیه لدالحواله اكرچی مذكور تلغرافلرك دركار اولان لزوم و محسناتنه نظرا بر ان اول بو اصوله اشنا مامور یتیشدیریلمسی درجه اهمیتده اولارق
406,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-013.png,423004fa-5205-47a8-9713-37953b6b22b8-013.gt.txt,19,ضابطان,مامور قیلینان افندیلردن ایكی اوچ نفری فرانسه تلغراف بولوكلرینه ویریلهرك برقاچ ماه استخدام قیلیندیغی ویاخود مكتبدن مخرج برقاچ ضابطان مذكور بولوكلره لاجل التعلیم مخصوصا كوندریلدیكی حالده اساس مطلب حاصل
407,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.gt.txt,22,التی,محروسهده اجرا ایتمك اوزره درعلیهیه عزیمت ایلهمك نیتنده اولدیغنی سفارتخانه سنیهیه كلوب افاده ایله برابر سلطنت سنیه طرفندن دخی ذكر اولونان التی اعمال و فروخت
408,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-018.png,675e3a55-9125-4502-8f60-b8a5ab6af227-018.gt.txt,27,تضمین,اولنان امتعه  و اشیا و الات و ادواتدن برینی عدم دقت و اهتمامدن ناشی تلف و ضایع ایتدیكی تحقق ایدر ایسه  اول اشیانك بهاسی جزا كندوسنه  تضمین
409,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-013.png,423004fa-5205-47a8-9713-37953b6b22b8-013.gt.txt,18,برقاچ,مامور قیلینان افندیلردن ایكی اوچ نفری فرانسه تلغراف بولوكلرینه ویریلهرك برقاچ ماه استخدام قیلیندیغی ویاخود مكتبدن مخرج برقاچ ضابطان مذكور بولوكلره لاجل التعلیم مخصوصا كوندریلدیكی حالده اساس مطلب حاصل
410,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.gt.txt,15,ایسوچ,اولدیغی حسبیله تجربه اولوندكدن صوكره الت مذكورهیی یاپوب صاتمق اوزره اوستوریه و پروسیه و ایسوچ دولتلرنده مرقوم امریقهلیه امتیاز براتی ویریلمش و صنعتنی ممالك
411,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-022.png,423004fa-5205-47a8-9713-37953b6b22b8-022.gt.txt,19,افندیم,معا صوب صاملرینه ارسال قیلینمش اولمغله بونلرده مندرج اولان افاداته نظرا اقتضاسنك اجراسی سیاقنده ترقیم ذیله ابتدار قیلیندی افندیم
412,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.gt.txt,23,مخترعات,بو یاقینلرده امریقهلونك بری بر دیكمك التی ایجاد ایدوب اوروپهیه كتیرمش و بو التله چوقا و مشین و امثالی شیلر دیكیلهبیلهجكندن فایدهلی مخترعات جدیدهدن بولونمش
413,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-003.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-003.gt.txt,19,سعادت,ذو الدولت الراسحت والعزة الشامحت مالك ممالك ایران زمین كهف الاسلام والمسلمین جمیل الشیم جلیل الهمم دولت پناه سعادت دستكاه
414,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-006.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-006.gt.txt,22,كندینه,ایلهمك اوزره كندیسنه بر سنه و داها زیاده مدت امتیاز اعطا اولنهبیلوب اولنهمیهجغنی اولجه اكلامق ایستهمش و مذكور امتیاز براتی پروسیهده كندینه اقچهسز ویریلمش ایسه ده
415,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-021.png,423004fa-5205-47a8-9713-37953b6b22b8-021.gt.txt,7,لازیمه,و اوستوریه امور خارجیه نظارتلرینه تبلیغات لازیمه بالاجرا الینان جوابلر صورتلرینك كوندریلدیكنی خاوی وارد اولان ایكی قطعه تحریراتك صورتلری لفا و اوراق متفرعه ایله
416,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-009.png,54ec03e8-858e-4976-9e36-f4a1945e5130-009.gt.txt,11,سبیل,كوپرو نام محلده اقامت و مرور و عبور ایدن ابنا سبیل و اولاقلره تسلیط ایلهدكلرینه بناء دیویلك
417,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.gt.txt,13,حقیقت,محبة منی) مطلعندن رونما و اهله ادله موالات و مواخاته براعة الاستهلال حقیقت انتما اولان شرایف تكریمات اخلاصكاری
418,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.gt.txt,7,كشا,حدود مسیلهسنه كلینجه رای منیر مشكل كشا و ضمیر مهر نظیر عالم ارالرینه روشنادر كه تبعه ایرانیهدن اولان اكراد ایله دیكر صونف اهالی بیننده
419,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.gt.txt,17,جایكاه,معدل نهار نصفت مكمل بهار شفقت ماه منیر سپهر بختیاری شاه سریر سروری و كامكاری متوسد جایكاه كیانی مستند چار بالش جهانبانی
420,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-006.png,675e3a55-9125-4502-8f60-b8a5ab6af227-006.gt.txt,25,مكروههیه,جبرا المق ویا صاتدرمق ایچون بالذات ویاخود بالواسطه اجبار ایلمك مثللو شیلر وجها من الوجوه جایز اولمیه و اكر بو مثللو ماده ممنوعه و مكروههیه جسارت
421,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-022.png,423004fa-5205-47a8-9713-37953b6b22b8-022.gt.txt,2,صوب,معا صوب صاملرینه ارسال قیلینمش اولمغله بونلرده مندرج اولان افاداته نظرا اقتضاسنك اجراسی سیاقنده ترقیم ذیله ابتدار قیلیندی افندیم
422,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.gt.txt,13,بالاخلاص,خاقان جمجاه قاان با انتباه ناصرالدین شاه لا ذالت ابواب موالاته مفتوحة بالاخلاص و سرادقات مصافاته مرفوعة بالاختصاص
423,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-010.png,423004fa-5205-47a8-9713-37953b6b22b8-010.gt.txt,17,بالجمله,قرهقوللر و مفرزهلر و كشف قوللرینه منحصر و نوع ثالثنك دارالحركات داخلنده بولونان درجه ثانیه نقطهسیله بالجمله نقط ساعیرهنك ادارهسنی قفیل بولوندیغی جهتلرله شو تلردن اوچ نوعینك دخی تشكیل
424,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-009.png,54ec03e8-858e-4976-9e36-f4a1945e5130-009.gt.txt,13,اولاقلره,كوپرو نام محلده اقامت و مرور و عبور ایدن ابنا سبیل و اولاقلره تسلیط ایلهدكلرینه بناء دیویلك
425,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-018.png,423004fa-5205-47a8-9713-37953b6b22b8-018.gt.txt,11,صدارتپناهیلری,افاده قیلینمش و ایفای مقتضاسی مرهون رای و اراده عالیه صدارتپناهیلری بولونمش اولمغله اول بابده امر و فرمان حضرت ولیالامركدر۔
426,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-003.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-003.gt.txt,15,شعریه,متوفای مومیالیهن  مرجان جامع شریفی وقفی حاصلاتندن سالیه مخصص اولان یكرمی بش بیك غروشدن شعریه ایكی یوز
427,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-014.png,423004fa-5205-47a8-9713-37953b6b22b8-014.gt.txt,12,اكرچی,اولاجغی افادهسندن عبارت بولونمش اولمقدن ناشی كیفیت دار شورای عسكریهیه لدالحواله اكرچی مذكور تلغرافلرك دركار اولان لزوم و محسناتنه نظرا بر ان اول بو اصوله اشنا مامور یتیشدیریلمسی درجه اهمیتده اولارق
428,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-008.png,675e3a55-9125-4502-8f60-b8a5ab6af227-008.gt.txt,23,خدمتندن,موجود ایسه عینا دكل ایسه ثمنا صاحب اولنه رد ایتدیرلدكدنصكره اول شخصك خلاف قانون حركته جسارتنه بناء ارباب مناصب و ماموریتدن ایسه خدمتندن
429,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-021.png,675e3a55-9125-4502-8f60-b8a5ab6af227-021.gt.txt,13,خدمتلرده,دخی معتمد و موتمن اولمسی لازم كلهجكنه بناء بعد ازین او مقوله خدمتلرده هیچ بر طرفك خاطر ایچون ادم استحدامی جایز اولمیه
430,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-003.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-003.gt.txt,1,سوزك,سوزك برنجی موقفنك اخرندن الینمشدر۔
431,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-007.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-007.gt.txt,10,شاهدلرز,برر برهان نورافشانز وجود صنیعه، هم وحدته، هم قدرته شاهدلرز بز۔
432,88dc077b-d603-4af0-b3c1-0a6203f74ab2,88dc077b-d603-4af0-b3c1-0a6203f74ab2-003.png,88dc077b-d603-4af0-b3c1-0a6203f74ab2-003.gt.txt,12,تربیهلریله,اجتسار ایتمش اولان اشخاصدن سكز نفرینك تهمتلری تبین بونلرك تادیب و تربیهلریله برایت ذمتلری ظاهر اولان اوچ نفرینك تخلیه سبیلی
433,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-022.png,675e3a55-9125-4502-8f60-b8a5ab6af227-022.gt.txt,7,موضوع,بشنجی ماده طرف اشرف حضرت شاهانهدن موضوع جمیع قوانین و نظامات موسسهنك مجلس احكام عدلیه حامی قوسی اولدیغی كبی بالتوارث
434,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-004.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-004.gt.txt,2,قونوشدیران,ییلدیزلری قونوشدیران بر ییلدیزنامه
435,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-008.png,423004fa-5205-47a8-9713-37953b6b22b8-008.gt.txt,12,بهیهسیله,مذكورهدن برینه قرار ویریلهرك نتیجه قرارك بیلدیریلمسی حقنده مكاتب عسكریه نظارت بهیهسیله جریان ایدن مخابره اوزرینه یازیلان جوابده بو بابده جریان ایدن مذاكراتی متضمن مجلس مذكوردن تنظیم اولونان مذكرهنك ارسال قیلیندیغی
436,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-012.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-012.gt.txt,11,ویریلمك,سالیهسندن ویریلمسی اویهمهیجغندن اول باول مخلول وقوعنده مناسب مقدار ماعاش ویریلمك اوزره كیفیتك
437,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-001.png,423004fa-5205-47a8-9713-37953b6b22b8-001.gt.txt,17,عظمایه,فی ٢١ شوّال سنه ٩١ و فی ١٨ تشرین ثانی سنه ٩٠ تاریخنده داعیرۀ عسكریەدن صدارت عظمایه مورود تذكرەنك صورتیدر.
438,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-010.png,675e3a55-9125-4502-8f60-b8a5ab6af227-010.gt.txt,5,مستخدم,ایكنجی ماده مصالح میریهده مستخدم صغار و كبار ماموریندن بریسی تخت ادارهسنده اولان ویاخود كندوسنه امانت و تسلیم اولنان مبالغ و اموال
439,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-016.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-016.gt.txt,10,حصه,اخبار صحت و سلامت كیانیلری ایله بو طرفی دخی حصه مند مسار ایتمك اوزره همان عودتنه رخصت ویرلمسی مرجو و متمنادر
440,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-008.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-008.gt.txt,5,نازنین,شو زمینڭ یوزینی یالدیزلایان  نازنین معجزاتی چون ملك سیراننه،
441,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-016.png,675e3a55-9125-4502-8f60-b8a5ab6af227-016.gt.txt,9,ایلدیكی,و مقبوضات و مدفوعاتدن بر كونه ارتقاب تبین ایلدیكی حالده ارتقاب ایدن ادمدن استرداد اولنوب تادیبی سرقت جزاسنه توفیقا اجرا قلنه و اصیل
442,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.gt.txt,21,ویریلمش,اولدیغی حسبیله تجربه اولوندكدن صوكره الت مذكورهیی یاپوب صاتمق اوزره اوستوریه و پروسیه و ایسوچ دولتلرنده مرقوم امریقهلیه امتیاز براتی ویریلمش و صنعتنی ممالك
443,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-000.png,675e3a55-9125-4502-8f60-b8a5ab6af227-000.gt.txt,1,یدنجی,یدنجی ماده الت جارحهدن معدود اولمیان شیلر ایله بربرلرینی ضربه جسارت ایدنلرك قباحتلری درجهسنه كوره اون بش كوندن اوج ماهه قدر حپس ایله
444,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-006.png,423004fa-5205-47a8-9713-37953b6b22b8-006.gt.txt,20,نزدنده,اثنای محاربهده تسهیل مخابرات ایچون اختراع اولونمش اولان تلغراف خطنه داعر روسیه و اوستوریه و فرانسه و انكلتره دولتلری نزدنده اتشهمیلترلك ماموریتلرنده بولونان اركان حربیه ضابطانندن اولان استیضاحات اوزرینه الینان تحریراتلر
445,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-000.png,675e3a55-9125-4502-8f60-b8a5ab6af227-000.gt.txt,4,جارحهدن,یدنجی ماده الت جارحهدن معدود اولمیان شیلر ایله بربرلرینی ضربه جسارت ایدنلرك قباحتلری درجهسنه كوره اون بش كوندن اوج ماهه قدر حپس ایله
446,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-008.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-008.gt.txt,7,اقتضاسنجه,جامعه اسلامیه و فحوای (المومنونه اخوه) اقتضاسنجه بین الدولتین العلیتین یك جهتی و اتحادك استقراری و بین الحضرتین الفخمتین دركار
447,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-001.png,423004fa-5205-47a8-9713-37953b6b22b8-001.gt.txt,18,مورود,فی ٢١ شوّال سنه ٩١ و فی ١٨ تشرین ثانی سنه ٩٠ تاریخنده داعیرۀ عسكریەدن صدارت عظمایه مورود تذكرەنك صورتیدر.
448,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-005.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-005.gt.txt,11,اجلاله,و خیم عمره و اقباله مویدة و دعایم غره و اجلاله مشیدة باتوفیقات السبحانیه والتاییدات الصمدانیه حضور قاانیلرینه (والقیت علیك
449,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-005.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-005.gt.txt,9,وجوهله,بر ثمرهسی مشاهده اولونامدغی بیان قیلینمش و مومیالیه وجوهله شایان عاطفت بویخمش ایدوكی
